brand,cnt,date,day_of_week,month,tiaoxiu,workday,year
9,608,115,4,5,0,1,2013
10,755,115,4,5,0,1,2013
1,399,116,5,5,0,1,2013
2,133,116,5,5,0,1,2013
3,183,116,5,5,0,1,2013
4,488,116,5,5,0,1,2013
6,124,116,5,5,0,1,2013
7,206,116,5,5,0,1,2013
8,76,116,5,5,0,1,2013
9,356,116,5,5,0,1,2013
10,288,116,5,5,0,1,2013
1,31,117,6,5,0,1,2013
6,12,117,6,5,0,1,2013
7,32,117,6,5,0,1,2013
9,15,117,6,5,0,1,2013
10,26,117,6,5,0,1,2013
9,13,118,7,5,0,1,2013
1,374,119,1,5,0,1,2013
2,371,119,1,5,0,1,2013
3,209,119,1,5,0,1,2013
4,488,119,1,5,0,1,2013
6,181,119,1,5,0,1,2013
7,103,119,1,5,0,1,2013
8,25,119,1,5,0,1,2013
9,503,119,1,5,0,1,2013
10,597,119,1,5,0,1,2013
1,312,120,2,5,0,1,2013
2,464,120,2,5,0,1,2013
3,392,120,2,5,0,1,2013
4,544,120,2,5,0,1,2013
6,184,120,2,5,0,1,2013
7,161,120,2,5,0,1,2013
8,32,120,2,5,0,1,2013
9,460,120,2,5,0,1,2013
10,669,120,2,5,0,1,2013
1,146,121,3,5,0,1,2013
2,279,121,3,5,0,1,2013
3,335,121,3,5,0,1,2013
4,468,121,3,5,0,1,2013
6,166,121,3,5,0,1,2013
7,270,121,3,5,0,1,2013
8,59,121,3,5,0,1,2013
9,315,121,3,5,0,1,2013
10,769,121,3,5,0,1,2013
1,183,122,4,5,0,1,2013
2,97,122,4,5,0,1,2013
3,72,122,4,5,0,1,2013
4,303,122,4,5,0,1,2013
6,87,122,4,5,0,1,2013
7,283,122,4,5,0,1,2013
8,46,122,4,5,0,1,2013
9,315,122,4,5,0,1,2013
10,264,122,4,5,0,1,2013
1,299,123,5,5,0,1,2013
2,212,123,5,5,0,1,2013
3,261,123,5,5,0,1,2013
4,261,123,5,5,0,1,2013
6,176,123,5,5,0,1,2013
7,129,123,5,5,0,1,2013
9,368,123,5,5,0,1,2013
10,556,123,5,5,0,1,2013
1,31,124,6,5,0,1,2013
4,22,124,6,5,0,1,2013
6,71,124,6,5,0,1,2013
9,46,124,6,5,0,1,2013
10,51,124,6,5,0,1,2013
1,54,125,7,5,0,1,2013
1,399,126,1,5,0,1,2013
2,265,126,1,5,0,1,2013
3,287,126,1,5,0,1,2013
4,348,126,1,5,0,1,2013
6,128,126,1,5,0,1,2013
7,129,126,1,5,0,1,2013
8,25,126,1,5,0,1,2013
9,270,126,1,5,0,1,2013
10,618,126,1,5,0,1,2013
1,249,127,2,5,0,1,2013
2,398,127,2,5,0,1,2013
3,163,127,2,5,0,1,2013
4,414,127,2,5,0,1,2013
6,113,127,2,5,0,1,2013
7,354,127,2,5,0,1,2013
9,445,127,2,5,0,1,2013
10,541,127,2,5,0,1,2013
1,233,128,3,5,0,1,2013
2,217,128,3,5,0,1,2013
3,396,128,3,5,0,1,2013
4,346,128,3,5,0,1,2013
6,133,128,3,5,0,1,2013
7,210,128,3,5,0,1,2013
9,258,128,3,5,0,1,2013
10,529,128,3,5,0,1,2013
1,229,129,4,5,0,1,2013
2,195,129,4,5,0,1,2013
3,96,129,4,5,0,1,2013
4,176,129,4,5,0,1,2013
6,91,129,4,5,0,1,2013
7,236,129,4,5,0,1,2013
9,248,129,4,5,0,1,2013
10,359,129,4,5,0,1,2013
1,274,130,5,5,0,1,2013
2,186,130,5,5,0,1,2013
3,183,130,5,5,0,1,2013
4,505,130,5,5,0,1,2013
6,138,130,5,5,0,1,2013
7,335,130,5,5,0,1,2013
8,25,130,5,5,0,1,2013
9,381,130,5,5,0,1,2013
10,556,130,5,5,0,1,2013
2,33,131,6,5,0,1,2013
4,22,131,6,5,0,1,2013
6,12,131,6,5,0,1,2013
7,32,131,6,5,0,1,2013
9,61,131,6,5,0,1,2013
1,349,132,1,5,0,1,2013
2,133,132,1,5,0,1,2013
3,261,132,1,5,0,1,2013
4,366,132,1,5,0,1,2013
6,81,132,1,5,0,1,2013
7,257,132,1,5,0,1,2013
8,51,132,1,5,0,1,2013
9,393,132,1,5,0,1,2013
10,535,132,1,5,0,1,2013
1,249,133,2,5,0,1,2013
2,332,133,2,5,0,1,2013
3,229,133,2,5,0,1,2013
4,370,133,2,5,0,1,2013
6,214,133,2,5,0,1,2013
7,418,133,2,5,0,1,2013
9,353,133,2,5,0,1,2013
10,669,133,2,5,0,1,2013
1,407,134,3,5,0,1,2013
2,836,134,3,5,0,1,2013
3,793,134,3,5,0,1,2013
4,488,134,3,5,0,1,2013
6,704,134,3,5,0,1,2013
7,871,134,3,5,0,1,2013
8,89,134,3,5,0,1,2013
9,1146,134,3,5,0,1,2013
10,1730,134,3,5,0,1,2013
1,252,135,4,5,0,1,2013
2,389,135,4,5,0,1,2013
3,335,135,4,5,0,1,2013
4,176,135,4,5,0,1,2013
6,305,135,4,5,0,1,2013
7,495,135,4,5,0,1,2013
9,563,135,4,5,0,1,2013
10,566,135,4,5,0,1,2013
1,225,136,5,5,0,1,2013
2,212,136,5,5,0,1,2013
3,340,136,5,5,0,1,2013
4,174,136,5,5,0,1,2013
6,157,136,5,5,0,1,2013
7,412,136,5,5,0,1,2013
8,51,136,5,5,0,1,2013
9,381,136,5,5,0,1,2013
10,638,136,5,5,0,1,2013
1,31,137,6,5,0,1,2013
3,65,137,6,5,0,1,2013
6,18,137,6,5,0,1,2013
9,153,137,6,5,0,1,2013
10,51,137,6,5,0,1,2013
9,13,138,7,5,0,1,2013
1,374,139,1,5,0,1,2013
2,186,139,1,5,0,1,2013
3,105,139,1,5,0,1,2013
4,401,139,1,5,0,1,2013
6,133,139,1,5,0,1,2013
7,232,139,1,5,0,1,2013
8,51,139,1,5,0,1,2013
9,491,139,1,5,0,1,2013
10,432,139,1,5,0,1,2013
1,437,140,2,5,0,1,2013
2,265,140,2,5,0,1,2013
3,196,140,2,5,0,1,2013
4,436,140,2,5,0,1,2013
6,232,140,2,5,0,1,2013
7,129,140,2,5,0,1,2013
9,430,140,2,5,0,1,2013
10,618,140,2,5,0,1,2013
1,291,141,3,5,0,1,2013
2,310,141,3,5,0,1,2013
3,244,141,3,5,0,1,2013
4,183,141,3,5,0,1,2013
6,144,141,3,5,0,1,2013
7,270,141,3,5,0,1,2013
9,301,141,3,5,0,1,2013
10,408,141,3,5,0,1,2013
1,252,142,4,5,0,1,2013
2,97,142,4,5,0,1,2013
3,240,142,4,5,0,1,2013
4,240,142,4,5,0,1,2013
6,105,142,4,5,0,1,2013
7,94,142,4,5,0,1,2013
8,70,142,4,5,0,1,2013
9,428,142,4,5,0,1,2013
10,491,142,4,5,0,1,2013
1,374,143,5,5,0,1,2013
2,80,143,5,5,0,1,2013
3,314,143,5,5,0,1,2013
4,314,143,5,5,0,1,2013
6,138,143,5,5,0,1,2013
7,154,143,5,5,0,1,2013
9,258,143,5,5,0,1,2013
10,309,143,5,5,0,1,2013
1,31,144,6,6,0,1,2013
2,33,144,6,6,0,1,2013
7,32,144,6,6,0,1,2013
9,15,144,6,6,0,1,2013
10,51,144,6,6,0,1,2013
1,374,145,1,6,0,1,2013
2,318,145,1,6,0,1,2013
3,444,145,1,6,0,1,2013
4,418,145,1,6,0,1,2013
6,157,145,1,6,0,1,2013
7,232,145,1,6,0,1,2013
9,479,145,1,6,0,1,2013
10,474,145,1,6,0,1,2013
1,374,146,2,6,0,1,2013
2,265,146,2,6,0,1,2013
3,294,146,2,6,0,1,2013
4,544,146,2,6,0,1,2013
6,202,146,2,6,0,1,2013
7,257,146,2,6,0,1,2013
8,95,146,2,6,0,1,2013
9,522,146,2,6,0,1,2013
10,515,146,2,6,0,1,2013
1,175,147,3,6,0,1,2013
2,279,147,3,6,0,1,2013
3,183,147,3,6,0,1,2013
4,468,147,3,6,0,1,2013
6,122,147,3,6,0,1,2013
7,120,147,3,6,0,1,2013
8,59,147,3,6,0,1,2013
9,430,147,3,6,0,1,2013
10,336,147,3,6,0,1,2013
1,274,148,4,6,0,1,2013
2,97,148,4,6,0,1,2013
3,216,148,4,6,0,1,2013
4,303,148,4,6,0,1,2013
6,152,148,4,6,0,1,2013
7,260,148,4,6,0,1,2013
8,23,148,4,6,0,1,2013
9,281,148,4,6,0,1,2013
10,434,148,4,6,0,1,2013
1,175,149,5,6,0,1,2013
2,265,149,5,6,0,1,2013
3,105,149,5,6,0,1,2013
4,192,149,5,6,0,1,2013
6,76,149,5,6,0,1,2013
7,386,149,5,6,0,1,2013
9,209,149,5,6,0,1,2013
10,329,149,5,6,0,1,2013
1,156,150,6,6,1,1,2013
2,199,150,6,6,1,1,2013
3,196,150,6,6,1,1,2013
4,218,150,6,6,1,1,2013
6,154,150,6,6,1,1,2013
7,129,150,6,6,1,1,2013
9,338,150,6,6,1,1,2013
10,309,150,6,6,1,1,2013
1,135,151,7,6,1,1,2013
2,172,151,7,6,1,1,2013
3,85,151,7,6,1,1,2013
4,170,151,7,6,1,1,2013
6,124,151,7,6,1,1,2013
7,84,151,7,6,1,1,2013
9,293,151,7,6,1,1,2013
10,402,151,7,6,1,1,2013
4,17,152,1,6,0,0,2013
10,21,152,1,6,0,0,2013
9,15,153,2,6,0,0,2013
1,297,154,4,6,0,1,2013
2,243,154,4,6,0,1,2013
3,264,154,4,6,0,1,2013
4,527,154,4,6,0,1,2013
6,113,154,4,6,0,1,2013
7,283,154,4,6,0,1,2013
9,416,154,4,6,0,1,2013
10,623,154,4,6,0,1,2013
1,225,155,5,6,0,1,2013
2,133,155,5,6,0,1,2013
3,52,155,5,6,0,1,2013
4,261,155,5,6,0,1,2013
6,162,155,5,6,0,1,2013
7,257,155,5,6,0,1,2013
9,393,155,5,6,0,1,2013
10,432,155,5,6,0,1,2013
2,99,156,6,6,0,1,2013
3,33,156,6,6,0,1,2013
4,65,156,6,6,0,1,2013
6,12,156,6,6,0,1,2013
8,32,156,6,6,0,1,2013
9,31,156,6,6,0,1,2013
10,26,156,6,6,0,1,2013
9,13,157,7,6,0,1,2013
1,225,158,1,6,0,1,2013
2,159,158,1,6,0,1,2013
3,287,158,1,6,0,1,2013
4,401,158,1,6,0,1,2013
6,90,158,1,6,0,1,2013
7,309,158,1,6,0,1,2013
8,51,158,1,6,0,1,2013
9,405,158,1,6,0,1,2013
10,288,158,1,6,0,1,2013
1,187,159,2,6,0,1,2013
2,298,159,2,6,0,1,2013
3,490,159,2,6,0,1,2013
4,305,159,2,6,0,1,2013
6,154,159,2,6,0,1,2013
7,97,159,2,6,0,1,2013
8,63,159,2,6,0,1,2013
9,445,159,2,6,0,1,2013
10,644,159,2,6,0,1,2013
1,291,160,3,6,0,1,2013
2,155,160,3,6,0,1,2013
3,274,160,3,6,0,1,2013
4,244,160,3,6,0,1,2013
6,177,160,3,6,0,1,2013
7,330,160,3,6,0,1,2013
9,286,160,3,6,0,1,2013
10,577,160,3,6,0,1,2013
1,206,161,4,6,0,1,2013
2,219,161,4,6,0,1,2013
3,168,161,4,6,0,1,2013
4,240,161,4,6,0,1,2013
6,157,161,4,6,0,1,2013
7,189,161,4,6,0,1,2013
8,23,161,4,6,0,1,2013
9,270,161,4,6,0,1,2013
10,321,161,4,6,0,1,2013
1,175,162,5,6,0,1,2013
2,212,162,5,6,0,1,2013
3,131,162,5,6,0,1,2013
4,244,162,5,6,0,1,2013
6,152,162,5,6,0,1,2013
7,257,162,5,6,0,1,2013
9,258,162,5,6,0,1,2013
10,268,162,5,6,0,1,2013
1,31,163,6,6,0,1,2013
3,65,163,6,6,0,1,2013
6,12,163,6,6,0,1,2013
7,32,163,6,6,0,1,2013
10,26,163,6,6,0,1,2013
1,27,164,7,6,0,1,2013
6,5,164,7,6,0,1,2013
10,22,164,7,6,0,1,2013
1,274,165,1,6,0,1,2013
2,212,165,1,6,0,1,2013
3,78,165,1,6,0,1,2013
4,418,165,1,6,0,1,2013
6,124,165,1,6,0,1,2013
7,257,165,1,6,0,1,2013
8,25,165,1,6,0,1,2013
9,258,165,1,6,0,1,2013
10,391,165,1,6,0,1,2013
1,94,166,2,6,0,1,2013
2,199,166,2,6,0,1,2013
3,261,166,2,6,0,1,2013
4,653,166,2,6,0,1,2013
6,166,166,2,6,0,1,2013
7,161,166,2,6,0,1,2013
9,338,166,2,6,0,1,2013
10,592,166,2,6,0,1,2013
1,116,167,3,6,0,1,2013
2,310,167,3,6,0,1,2013
3,183,167,3,6,0,1,2013
4,122,167,3,6,0,1,2013
6,194,167,3,6,0,1,2013
7,180,167,3,6,0,1,2013
9,301,167,3,6,0,1,2013
10,288,167,3,6,0,1,2013
1,229,168,4,6,0,1,2013
2,170,168,4,6,0,1,2013
3,120,168,4,6,0,1,2013
4,208,168,4,6,0,1,2013
6,122,168,4,6,0,1,2013
7,165,168,4,6,0,1,2013
9,360,168,4,6,0,1,2013
10,208,168,4,6,0,1,2013
1,449,169,5,6,0,1,2013
2,159,169,5,6,0,1,2013
3,209,169,5,6,0,1,2013
4,348,169,5,6,0,1,2013
6,162,169,5,6,0,1,2013
7,180,169,5,6,0,1,2013
9,258,169,5,6,0,1,2013
10,535,169,5,6,0,1,2013
1,94,170,6,6,0,1,2013
3,98,170,6,6,0,1,2013
6,42,170,6,6,0,1,2013
7,129,170,6,6,0,1,2013
9,46,170,6,6,0,1,2013
10,77,170,6,6,0,1,2013
9,13,171,7,6,0,1,2013
1,299,172,1,7,0,1,2013
2,292,172,1,7,0,1,2013
3,235,172,1,7,0,1,2013
4,418,172,1,7,0,1,2013
6,124,172,1,7,0,1,2013
7,129,172,1,7,0,1,2013
8,76,172,1,7,0,1,2013
9,442,172,1,7,0,1,2013
10,721,172,1,7,0,1,2013
1,530,173,2,7,0,1,2013
2,232,173,2,7,0,1,2013
3,131,173,2,7,0,1,2013
4,348,173,2,7,0,1,2013
6,208,173,2,7,0,1,2013
7,354,173,2,7,0,1,2013
9,552,173,2,7,0,1,2013
10,335,173,2,7,0,1,2013
1,437,174,3,7,0,1,2013
2,93,174,3,7,0,1,2013
3,183,174,3,7,0,1,2013
4,366,174,3,7,0,1,2013
6,205,174,3,7,0,1,2013
7,390,174,3,7,0,1,2013
8,30,174,3,7,0,1,2013
9,945,174,3,7,0,1,2013
10,553,174,3,7,0,1,2013
1,206,175,4,7,0,1,2013
2,170,175,4,7,0,1,2013
3,144,175,4,7,0,1,2013
4,224,175,4,7,0,1,2013
6,152,175,4,7,0,1,2013
7,142,175,4,7,0,1,2013
9,360,175,4,7,0,1,2013
10,302,175,4,7,0,1,2013
1,200,176,5,7,0,1,2013
2,159,176,5,7,0,1,2013
3,314,176,5,7,0,1,2013
4,331,176,5,7,0,1,2013
6,138,176,5,7,0,1,2013
7,309,176,5,7,0,1,2013
8,25,176,5,7,0,1,2013
9,835,176,5,7,0,1,2013
10,474,176,5,7,0,1,2013
4,65,177,6,7,0,1,2013
6,30,177,6,7,0,1,2013
9,215,177,6,7,0,1,2013
3,28,178,7,7,0,1,2013
7,28,178,7,7,0,1,2013
1,299,179,1,7,0,1,2013
2,212,179,1,7,0,1,2013
3,105,179,1,7,0,1,2013
4,436,179,1,7,0,1,2013
6,176,179,1,7,0,1,2013
7,438,179,1,7,0,1,2013
9,896,179,1,7,0,1,2013
10,494,179,1,7,0,1,2013
1,94,180,2,7,0,1,2013
2,398,180,2,7,0,1,2013
3,196,180,2,7,0,1,2013
4,283,180,2,7,0,1,2013
6,125,180,2,7,0,1,2013
7,386,180,2,7,0,1,2013
8,32,180,2,7,0,1,2013
9,1151,180,2,7,0,1,2013
10,360,180,2,7,0,1,2013
1,233,181,3,7,0,1,2013
2,186,181,3,7,0,1,2013
3,305,181,3,7,0,1,2013
4,325,181,3,7,0,1,2013
6,150,181,3,7,0,1,2013
7,180,181,3,7,0,1,2013
9,301,181,3,7,0,1,2013
10,505,181,3,7,0,1,2013
1,160,182,4,7,0,1,2013
2,122,182,4,7,0,1,2013
3,120,182,4,7,0,1,2013
4,128,182,4,7,0,1,2013
6,113,182,4,7,0,1,2013
7,94,182,4,7,0,1,2013
9,236,182,4,7,0,1,2013
10,245,182,4,7,0,1,2013
1,299,183,5,7,0,1,2013
2,239,183,5,7,0,1,2013
3,209,183,5,7,0,1,2013
4,261,183,5,7,0,1,2013
6,195,183,5,7,0,1,2013
7,51,183,5,7,0,1,2013
8,25,183,5,7,0,1,2013
9,196,183,5,7,0,1,2013
10,432,183,5,7,0,1,2013
3,65,184,6,7,0,1,2013
4,22,184,6,7,0,1,2013
6,42,184,6,7,0,1,2013
7,64,184,6,7,0,1,2013
9,46,184,6,7,0,1,2013
10,26,184,6,7,0,1,2013
1,274,185,1,7,0,1,2013
2,186,185,1,7,0,1,2013
3,261,185,1,7,0,1,2013
4,418,185,1,7,0,1,2013
6,166,185,1,7,0,1,2013
7,309,185,1,7,0,1,2013
8,51,185,1,7,0,1,2013
9,454,185,1,7,0,1,2013
10,597,185,1,7,0,1,2013
1,343,186,2,7,0,1,2013
2,166,186,2,7,0,1,2013
3,327,186,2,7,0,1,2013
4,305,186,2,7,0,1,2013
6,255,186,2,7,0,1,2013
7,225,186,2,7,0,1,2013
9,368,186,2,7,0,1,2013
10,489,186,2,7,0,1,2013
1,495,187,3,7,0,1,2013
2,124,187,3,7,0,1,2013
3,61,187,3,7,0,1,2013
4,264,187,3,7,0,1,2013
6,166,187,3,7,0,1,2013
7,150,187,3,7,0,1,2013
8,30,187,3,7,0,1,2013
9,401,187,3,7,0,1,2013
10,456,187,3,7,0,1,2013
1,137,188,4,7,0,1,2013
2,122,188,4,7,0,1,2013
3,48,188,4,7,0,1,2013
4,144,188,4,7,0,1,2013
6,126,188,4,7,0,1,2013
7,307,188,4,7,0,1,2013
8,23,188,4,7,0,1,2013
9,225,188,4,7,0,1,2013
10,359,188,4,7,0,1,2013
1,299,189,5,7,0,1,2013
2,106,189,5,7,0,1,2013
3,209,189,5,7,0,1,2013
4,331,189,5,7,0,1,2013
6,90,189,5,7,0,1,2013
7,129,189,5,7,0,1,2013
8,76,189,5,7,0,1,2013
9,246,189,5,7,0,1,2013
10,412,189,5,7,0,1,2013
4,22,190,6,7,0,1,2013
6,24,190,6,7,0,1,2013
7,64,190,6,7,0,1,2013
10,26,190,6,7,0,1,2013
1,299,191,1,7,0,1,2013
2,239,191,1,7,0,1,2013
3,183,191,1,7,0,1,2013
4,261,191,1,7,0,1,2013
6,280,191,1,7,0,1,2013
7,283,191,1,7,0,1,2013
8,25,191,1,7,0,1,2013
9,479,191,1,7,0,1,2013
10,515,191,1,7,0,1,2013
1,156,192,2,7,0,1,2013
2,199,192,2,7,0,1,2013
3,425,192,2,7,0,1,2013
4,544,192,2,7,0,1,2013
6,261,192,2,7,0,1,2013
7,290,192,2,7,0,1,2013
8,32,192,2,7,0,1,2013
9,598,192,2,7,0,1,2013
10,721,192,2,7,0,1,2013
1,175,193,3,7,0,1,2013
2,217,193,3,7,0,1,2013
3,152,193,3,7,0,1,2013
4,163,193,3,7,0,1,2013
6,150,193,3,7,0,1,2013
7,90,193,3,7,0,1,2013
9,659,193,3,7,0,1,2013
10,384,193,3,7,0,1,2013
1,252,194,4,7,0,1,2013
2,170,194,4,7,0,1,2013
3,168,194,4,7,0,1,2013
4,96,194,4,7,0,1,2013
6,148,194,4,7,0,1,2013
7,165,194,4,7,0,1,2013
9,653,194,4,7,0,1,2013
10,321,194,4,7,0,1,2013
1,200,195,5,7,0,1,2013
2,186,195,5,7,0,1,2013
3,392,195,5,7,0,1,2013
4,192,195,5,7,0,1,2013
6,133,195,5,7,0,1,2013
7,129,195,5,7,0,1,2013
9,417,195,5,7,0,1,2013
10,453,195,5,7,0,1,2013
3,33,196,6,7,0,1,2013
6,42,196,6,7,0,1,2013
7,32,196,6,7,0,1,2013
9,261,196,6,7,0,1,2013
10,26,196,6,7,0,1,2013
6,10,197,7,7,0,1,2013
7,28,197,7,7,0,1,2013
9,13,197,7,7,0,1,2013
1,249,198,1,7,0,1,2013
2,292,198,1,7,0,1,2013
3,183,198,1,7,0,1,2013
4,331,198,1,7,0,1,2013
6,138,198,1,7,0,1,2013
7,154,198,1,7,0,1,2013
8,101,198,1,7,0,1,2013
9,896,198,1,7,0,1,2013
10,577,198,1,7,0,1,2013
1,156,199,2,7,0,1,2013
2,431,199,2,7,0,1,2013
3,294,199,2,7,0,1,2013
4,370,199,2,7,0,1,2013
6,178,199,2,7,0,1,2013
7,257,199,2,7,0,1,2013
9,921,199,2,7,0,1,2013
10,566,199,2,7,0,1,2013
1,116,200,3,7,0,1,2013
2,217,200,3,7,0,1,2013
3,274,200,3,7,0,1,2013
4,244,200,3,7,0,1,2013
6,116,200,3,7,0,1,2013
7,150,200,3,7,0,1,2013
9,644,200,3,7,0,1,2013
10,408,200,3,7,0,1,2013
1,206,201,4,8,0,1,2013
2,170,201,4,8,0,1,2013
3,335,201,4,8,0,1,2013
4,240,201,4,8,0,1,2013
6,179,201,4,8,0,1,2013
7,260,201,4,8,0,1,2013
8,23,201,4,8,0,1,2013
9,371,201,4,8,0,1,2013
10,472,201,4,8,0,1,2013
1,349,202,5,8,0,1,2013
2,212,202,5,8,0,1,2013
3,131,202,5,8,0,1,2013
4,418,202,5,8,0,1,2013
6,152,202,5,8,0,1,2013
7,283,202,5,8,0,1,2013
8,51,202,5,8,0,1,2013
9,786,202,5,8,0,1,2013
10,515,202,5,8,0,1,2013
4,65,203,6,8,0,1,2013
6,24,203,6,8,0,1,2013
7,32,203,6,8,0,1,2013
9,184,203,6,8,0,1,2013
1,125,204,1,8,0,1,2013
2,265,204,1,8,0,1,2013
3,209,204,1,8,0,1,2013
4,296,204,1,8,0,1,2013
6,124,204,1,8,0,1,2013
7,206,204,1,8,0,1,2013
8,25,204,1,8,0,1,2013
9,724,204,1,8,0,1,2013
10,721,204,1,8,0,1,2013
1,249,205,2,8,0,1,2013
2,133,205,2,8,0,1,2013
3,294,205,2,8,0,1,2013
4,436,205,2,8,0,1,2013
6,178,205,2,8,0,1,2013
7,97,205,2,8,0,1,2013
9,706,205,2,8,0,1,2013
10,489,205,2,8,0,1,2013
1,175,206,3,8,0,1,2013
2,340,206,3,8,0,1,2013
3,61,206,3,8,0,1,2013
4,264,206,3,8,0,1,2013
6,238,206,3,8,0,1,2013
7,120,206,3,8,0,1,2013
9,301,206,3,8,0,1,2013
10,529,206,3,8,0,1,2013
1,274,207,4,8,0,1,2013
2,462,207,4,8,0,1,2013
3,264,207,4,8,0,1,2013
4,176,207,4,8,0,1,2013
6,161,207,4,8,0,1,2013
7,212,207,4,8,0,1,2013
8,23,207,4,8,0,1,2013
9,236,207,4,8,0,1,2013
10,566,207,4,8,0,1,2013
1,175,208,5,8,0,1,2013
2,133,208,5,8,0,1,2013
3,287,208,5,8,0,1,2013
4,139,208,5,8,0,1,2013
6,143,208,5,8,0,1,2013
7,51,208,5,8,0,1,2013
8,51,208,5,8,0,1,2013
9,417,208,5,8,0,1,2013
10,288,208,5,8,0,1,2013
6,12,209,6,8,0,1,2013
9,31,209,6,8,0,1,2013
1,374,210,1,8,0,1,2013
2,186,210,1,8,0,1,2013
3,261,210,1,8,0,1,2013
4,418,210,1,8,0,1,2013
6,204,210,1,8,0,1,2013
7,206,210,1,8,0,1,2013
8,25,210,1,8,0,1,2013
9,454,210,1,8,0,1,2013
10,371,210,1,8,0,1,2013
1,312,211,2,8,0,1,2013
2,133,211,2,8,0,1,2013
3,261,211,2,8,0,1,2013
4,218,211,2,8,0,1,2013
6,131,211,2,8,0,1,2013
7,161,211,2,8,0,1,2013
9,476,211,2,8,0,1,2013
10,669,211,2,8,0,1,2013
1,437,212,3,8,0,1,2013
2,279,212,3,8,0,1,2013
3,152,212,3,8,0,1,2013
4,264,212,3,8,0,1,2013
6,144,212,3,8,0,1,2013
7,180,212,3,8,0,1,2013
8,59,212,3,8,0,1,2013
9,315,212,3,8,0,1,2013
10,480,212,3,8,0,1,2013
1,206,213,4,8,0,1,2013
2,122,213,4,8,0,1,2013
3,311,213,4,8,0,1,2013
4,160,213,4,8,0,1,2013
6,144,213,4,8,0,1,2013
7,94,213,4,8,0,1,2013
8,23,213,4,8,0,1,2013
9,259,213,4,8,0,1,2013
10,302,213,4,8,0,1,2013
1,100,214,5,8,0,1,2013
2,53,214,5,8,0,1,2013
3,78,214,5,8,0,1,2013
4,105,214,5,8,0,1,2013
6,171,214,5,8,0,1,2013
7,360,214,5,8,0,1,2013
9,246,214,5,8,0,1,2013
10,412,214,5,8,0,1,2013
1,31,215,6,8,0,1,2013
2,33,215,6,8,0,1,2013
3,33,215,6,8,0,1,2013
4,44,215,6,8,0,1,2013
6,48,215,6,8,0,1,2013
7,64,215,6,8,0,1,2013
9,123,215,6,8,0,1,2013
10,103,215,6,8,0,1,2013
9,13,216,7,8,0,1,2013
1,349,217,1,8,0,1,2013
2,265,217,1,8,0,1,2013
3,209,217,1,8,0,1,2013
4,505,217,1,8,0,1,2013
6,257,217,1,8,0,1,2013
7,232,217,1,8,0,1,2013
8,25,217,1,8,0,1,2013
9,614,217,1,8,0,1,2013
10,782,217,1,8,0,1,2013
1,218,218,2,8,0,1,2013
2,332,218,2,8,0,1,2013
3,261,218,2,8,0,1,2013
4,414,218,2,8,0,1,2013
6,154,218,2,8,0,1,2013
7,515,218,2,8,0,1,2013
8,63,218,2,8,0,1,2013
9,368,218,2,8,0,1,2013
10,746,218,2,8,0,1,2013
1,58,219,3,8,0,1,2013
2,155,219,3,8,0,1,2013
3,91,219,3,8,0,1,2013
4,41,219,3,8,0,1,2013
6,128,219,3,8,0,1,2013
7,210,219,3,8,0,1,2013
9,158,219,3,8,0,1,2013
10,384,219,3,8,0,1,2013
1,206,220,4,8,0,1,2013
2,268,220,4,8,0,1,2013
3,192,220,4,8,0,1,2013
4,208,220,4,8,0,1,2013
6,235,220,4,8,0,1,2013
7,283,220,4,8,0,1,2013
9,293,220,4,8,0,1,2013
10,529,220,4,8,0,1,2013
1,249,221,5,8,0,1,2013
2,186,221,5,8,0,1,2013
3,183,221,5,8,0,1,2013
4,296,221,5,8,0,1,2013
6,133,221,5,8,0,1,2013
7,206,221,5,8,0,1,2013
8,51,221,5,8,0,1,2013
9,295,221,5,8,0,1,2013
10,535,221,5,8,0,1,2013
3,65,222,6,8,0,1,2013
4,44,222,6,8,0,1,2013
6,18,222,6,8,0,1,2013
7,64,222,6,8,0,1,2013
9,61,222,6,8,0,1,2013
1,324,223,1,8,0,1,2013
2,159,223,1,8,0,1,2013
3,261,223,1,8,0,1,2013
4,610,223,1,8,0,1,2013
6,138,223,1,8,0,1,2013
7,206,223,1,8,0,1,2013
8,51,223,1,8,0,1,2013
9,270,223,1,8,0,1,2013
10,494,223,1,8,0,1,2013
1,249,224,2,8,0,1,2013
2,166,224,2,8,0,1,2013
3,327,224,2,8,0,1,2013
4,392,224,2,8,0,1,2013
6,137,224,2,8,0,1,2013
7,257,224,2,8,0,1,2013
9,384,224,2,8,0,1,2013
10,463,224,2,8,0,1,2013
1,349,225,3,8,0,1,2013
2,186,225,3,8,0,1,2013
3,335,225,3,8,0,1,2013
4,264,225,3,8,0,1,2013
6,177,225,3,8,0,1,2013
7,270,225,3,8,0,1,2013
9,387,225,3,8,0,1,2013
10,649,225,3,8,0,1,2013
1,206,226,4,8,0,1,2013
2,146,226,4,8,0,1,2013
3,216,226,4,8,0,1,2013
4,224,226,4,8,0,1,2013
6,170,226,4,8,0,1,2013
7,118,226,4,8,0,1,2013
9,529,226,4,8,0,1,2013
10,453,226,4,8,0,1,2013
1,274,227,5,8,0,1,2013
2,159,227,5,8,0,1,2013
3,209,227,5,8,0,1,2013
4,227,227,5,8,0,1,2013
6,128,227,5,8,0,1,2013
7,129,227,5,8,0,1,2013
8,51,227,5,8,0,1,2013
