date,day_of_week,brand,cnt,workday,tiaoxiu,month,year
115,4,9,608,1,0,5,2013
115,4,10,755,1,0,5,2013
116,5,1,399,1,0,5,2013
116,5,2,133,1,0,5,2013
116,5,3,183,1,0,5,2013
116,5,4,488,1,0,5,2013
116,5,6,124,1,0,5,2013
116,5,7,206,1,0,5,2013
116,5,8,76,1,0,5,2013
116,5,9,356,1,0,5,2013
116,5,10,288,1,0,5,2013
117,6,1,31,1,0,5,2013
117,6,6,12,1,0,5,2013
117,6,7,32,1,0,5,2013
117,6,9,15,1,0,5,2013
117,6,10,26,1,0,5,2013
118,7,9,13,1,0,5,2013
119,1,1,374,1,0,5,2013
119,1,2,371,1,0,5,2013
119,1,3,209,1,0,5,2013
119,1,4,488,1,0,5,2013
119,1,6,181,1,0,5,2013
119,1,7,103,1,0,5,2013
119,1,8,25,1,0,5,2013
119,1,9,503,1,0,5,2013
119,1,10,597,1,0,5,2013
120,2,1,312,1,0,5,2013
120,2,2,464,1,0,5,2013
120,2,3,392,1,0,5,2013
120,2,4,544,1,0,5,2013
120,2,6,184,1,0,5,2013
120,2,7,161,1,0,5,2013
120,2,8,32,1,0,5,2013
120,2,9,460,1,0,5,2013
120,2,10,669,1,0,5,2013
121,3,1,146,1,0,5,2013
121,3,2,279,1,0,5,2013
121,3,3,335,1,0,5,2013
121,3,4,468,1,0,5,2013
121,3,6,166,1,0,5,2013
121,3,7,270,1,0,5,2013
121,3,8,59,1,0,5,2013
121,3,9,315,1,0,5,2013
121,3,10,769,1,0,5,2013
122,4,1,183,1,0,5,2013
122,4,2,97,1,0,5,2013
122,4,3,72,1,0,5,2013
122,4,4,303,1,0,5,2013
122,4,6,87,1,0,5,2013
122,4,7,283,1,0,5,2013
122,4,8,46,1,0,5,2013
122,4,9,315,1,0,5,2013
122,4,10,264,1,0,5,2013
123,5,1,299,1,0,5,2013
123,5,2,212,1,0,5,2013
123,5,3,261,1,0,5,2013
123,5,4,261,1,0,5,2013
123,5,6,176,1,0,5,2013
123,5,7,129,1,0,5,2013
123,5,9,368,1,0,5,2013
123,5,10,556,1,0,5,2013
124,6,1,31,1,0,5,2013
124,6,4,22,1,0,5,2013
124,6,6,71,1,0,5,2013
124,6,9,46,1,0,5,2013
124,6,10,51,1,0,5,2013
125,7,1,54,1,0,5,2013
126,1,1,399,1,0,5,2013
126,1,2,265,1,0,5,2013
126,1,3,287,1,0,5,2013
126,1,4,348,1,0,5,2013
126,1,6,128,1,0,5,2013
126,1,7,129,1,0,5,2013
126,1,8,25,1,0,5,2013
126,1,9,270,1,0,5,2013
126,1,10,618,1,0,5,2013
127,2,1,249,1,0,5,2013
127,2,2,398,1,0,5,2013
127,2,3,163,1,0,5,2013
127,2,4,414,1,0,5,2013
127,2,6,113,1,0,5,2013
127,2,7,354,1,0,5,2013
127,2,9,445,1,0,5,2013
127,2,10,541,1,0,5,2013
128,3,1,233,1,0,5,2013
128,3,2,217,1,0,5,2013
128,3,3,396,1,0,5,2013
128,3,4,346,1,0,5,2013
128,3,6,133,1,0,5,2013
128,3,7,210,1,0,5,2013
128,3,9,258,1,0,5,2013
128,3,10,529,1,0,5,2013
129,4,1,229,1,0,5,2013
129,4,2,195,1,0,5,2013
129,4,3,96,1,0,5,2013
129,4,4,176,1,0,5,2013
129,4,6,91,1,0,5,2013
129,4,7,236,1,0,5,2013
129,4,9,248,1,0,5,2013
129,4,10,359,1,0,5,2013
130,5,1,274,1,0,5,2013
130,5,2,186,1,0,5,2013
130,5,3,183,1,0,5,2013
130,5,4,505,1,0,5,2013
130,5,6,138,1,0,5,2013
130,5,7,335,1,0,5,2013
130,5,8,25,1,0,5,2013
130,5,9,381,1,0,5,2013
130,5,10,556,1,0,5,2013
131,6,2,33,1,0,5,2013
131,6,4,22,1,0,5,2013
131,6,6,12,1,0,5,2013
131,6,7,32,1,0,5,2013
131,6,9,61,1,0,5,2013
132,1,1,349,1,0,5,2013
132,1,2,133,1,0,5,2013
132,1,3,261,1,0,5,2013
132,1,4,366,1,0,5,2013
132,1,6,81,1,0,5,2013
132,1,7,257,1,0,5,2013
132,1,8,51,1,0,5,2013
132,1,9,393,1,0,5,2013
132,1,10,535,1,0,5,2013
133,2,1,249,1,0,5,2013
133,2,2,332,1,0,5,2013
133,2,3,229,1,0,5,2013
133,2,4,370,1,0,5,2013
133,2,6,214,1,0,5,2013
133,2,7,418,1,0,5,2013
133,2,9,353,1,0,5,2013
133,2,10,669,1,0,5,2013
134,3,1,407,1,0,5,2013
134,3,2,836,1,0,5,2013
134,3,3,793,1,0,5,2013
134,3,4,488,1,0,5,2013
134,3,6,704,1,0,5,2013
134,3,7,871,1,0,5,2013
134,3,8,89,1,0,5,2013
134,3,9,1146,1,0,5,2013
134,3,10,1730,1,0,5,2013
135,4,1,252,1,0,5,2013
135,4,2,389,1,0,5,2013
135,4,3,335,1,0,5,2013
135,4,4,176,1,0,5,2013
135,4,6,305,1,0,5,2013
135,4,7,495,1,0,5,2013
135,4,9,563,1,0,5,2013
135,4,10,566,1,0,5,2013
136,5,1,225,1,0,5,2013
136,5,2,212,1,0,5,2013
136,5,3,340,1,0,5,2013
136,5,4,174,1,0,5,2013
136,5,6,157,1,0,5,2013
136,5,7,412,1,0,5,2013
136,5,8,51,1,0,5,2013
136,5,9,381,1,0,5,2013
136,5,10,638,1,0,5,2013
137,6,1,31,1,0,5,2013
137,6,3,65,1,0,5,2013
137,6,6,18,1,0,5,2013
137,6,9,153,1,0,5,2013
137,6,10,51,1,0,5,2013
138,7,9,13,1,0,5,2013
139,1,1,374,1,0,5,2013
139,1,2,186,1,0,5,2013
139,1,3,105,1,0,5,2013
139,1,4,401,1,0,5,2013
139,1,6,133,1,0,5,2013
139,1,7,232,1,0,5,2013
139,1,8,51,1,0,5,2013
139,1,9,491,1,0,5,2013
139,1,10,432,1,0,5,2013
140,2,1,437,1,0,5,2013
140,2,2,265,1,0,5,2013
140,2,3,196,1,0,5,2013
140,2,4,436,1,0,5,2013
140,2,6,232,1,0,5,2013
140,2,7,129,1,0,5,2013
140,2,9,430,1,0,5,2013
140,2,10,618,1,0,5,2013
141,3,1,291,1,0,5,2013
141,3,2,310,1,0,5,2013
141,3,3,244,1,0,5,2013
141,3,4,183,1,0,5,2013
141,3,6,144,1,0,5,2013
141,3,7,270,1,0,5,2013
141,3,9,301,1,0,5,2013
141,3,10,408,1,0,5,2013
142,4,1,252,1,0,5,2013
142,4,2,97,1,0,5,2013
142,4,3,240,1,0,5,2013
142,4,4,240,1,0,5,2013
142,4,6,105,1,0,5,2013
142,4,7,94,1,0,5,2013
142,4,8,70,1,0,5,2013
142,4,9,428,1,0,5,2013
142,4,10,491,1,0,5,2013
143,5,1,374,1,0,5,2013
143,5,2,80,1,0,5,2013
143,5,3,314,1,0,5,2013
143,5,4,314,1,0,5,2013
143,5,6,138,1,0,5,2013
143,5,7,154,1,0,5,2013
143,5,9,258,1,0,5,2013
143,5,10,309,1,0,5,2013
144,6,1,31,1,0,6,2013
144,6,2,33,1,0,6,2013
144,6,7,32,1,0,6,2013
144,6,9,15,1,0,6,2013
144,6,10,51,1,0,6,2013
145,1,1,374,1,0,6,2013
145,1,2,318,1,0,6,2013
145,1,3,444,1,0,6,2013
145,1,4,418,1,0,6,2013
145,1,6,157,1,0,6,2013
145,1,7,232,1,0,6,2013
145,1,9,479,1,0,6,2013
145,1,10,474,1,0,6,2013
146,2,1,374,1,0,6,2013
146,2,2,265,1,0,6,2013
146,2,3,294,1,0,6,2013
146,2,4,544,1,0,6,2013
146,2,6,202,1,0,6,2013
146,2,7,257,1,0,6,2013
146,2,8,95,1,0,6,2013
146,2,9,522,1,0,6,2013
146,2,10,515,1,0,6,2013
147,3,1,175,1,0,6,2013
147,3,2,279,1,0,6,2013
147,3,3,183,1,0,6,2013
147,3,4,468,1,0,6,2013
147,3,6,122,1,0,6,2013
147,3,7,120,1,0,6,2013
147,3,8,59,1,0,6,2013
147,3,9,430,1,0,6,2013
147,3,10,336,1,0,6,2013
148,4,1,274,1,0,6,2013
148,4,2,97,1,0,6,2013
148,4,3,216,1,0,6,2013
148,4,4,303,1,0,6,2013
148,4,6,152,1,0,6,2013
148,4,7,260,1,0,6,2013
148,4,8,23,1,0,6,2013
148,4,9,281,1,0,6,2013
148,4,10,434,1,0,6,2013
149,5,1,175,1,0,6,2013
149,5,2,265,1,0,6,2013
149,5,3,105,1,0,6,2013
149,5,4,192,1,0,6,2013
149,5,6,76,1,0,6,2013
149,5,7,386,1,0,6,2013
149,5,9,209,1,0,6,2013
149,5,10,329,1,0,6,2013
150,6,1,156,1,1,6,2013
150,6,2,199,1,1,6,2013
150,6,3,196,1,1,6,2013
150,6,4,218,1,1,6,2013
150,6,6,154,1,1,6,2013
150,6,7,129,1,1,6,2013
150,6,9,338,1,1,6,2013
150,6,10,309,1,1,6,2013
151,7,1,135,1,1,6,2013
151,7,2,172,1,1,6,2013
151,7,3,85,1,1,6,2013
151,7,4,170,1,1,6,2013
151,7,6,124,1,1,6,2013
151,7,7,84,1,1,6,2013
151,7,9,293,1,1,6,2013
151,7,10,402,1,1,6,2013
152,1,4,17,0,0,6,2013
152,1,10,21,0,0,6,2013
153,2,9,15,0,0,6,2013
154,4,1,297,1,0,6,2013
154,4,2,243,1,0,6,2013
154,4,3,264,1,0,6,2013
154,4,4,527,1,0,6,2013
154,4,6,113,1,0,6,2013
154,4,7,283,1,0,6,2013
154,4,9,416,1,0,6,2013
154,4,10,623,1,0,6,2013
155,5,1,225,1,0,6,2013
155,5,2,133,1,0,6,2013
155,5,3,52,1,0,6,2013
155,5,4,261,1,0,6,2013
155,5,6,162,1,0,6,2013
155,5,7,257,1,0,6,2013
155,5,9,393,1,0,6,2013
155,5,10,432,1,0,6,2013
156,6,2,99,1,0,6,2013
156,6,3,33,1,0,6,2013
156,6,4,65,1,0,6,2013
156,6,6,12,1,0,6,2013
156,6,8,32,1,0,6,2013
156,6,9,31,1,0,6,2013
156,6,10,26,1,0,6,2013
157,7,9,13,1,0,6,2013
158,1,1,225,1,0,6,2013
158,1,2,159,1,0,6,2013
158,1,3,287,1,0,6,2013
158,1,4,401,1,0,6,2013
158,1,6,90,1,0,6,2013
158,1,7,309,1,0,6,2013
158,1,8,51,1,0,6,2013
158,1,9,405,1,0,6,2013
158,1,10,288,1,0,6,2013
159,2,1,187,1,0,6,2013
159,2,2,298,1,0,6,2013
159,2,3,490,1,0,6,2013
159,2,4,305,1,0,6,2013
159,2,6,154,1,0,6,2013
159,2,7,97,1,0,6,2013
159,2,8,63,1,0,6,2013
159,2,9,445,1,0,6,2013
159,2,10,644,1,0,6,2013
160,3,1,291,1,0,6,2013
160,3,2,155,1,0,6,2013
160,3,3,274,1,0,6,2013
160,3,4,244,1,0,6,2013
160,3,6,177,1,0,6,2013
160,3,7,330,1,0,6,2013
160,3,9,286,1,0,6,2013
160,3,10,577,1,0,6,2013
161,4,1,206,1,0,6,2013
161,4,2,219,1,0,6,2013
161,4,3,168,1,0,6,2013
161,4,4,240,1,0,6,2013
161,4,6,157,1,0,6,2013
161,4,7,189,1,0,6,2013
161,4,8,23,1,0,6,2013
161,4,9,270,1,0,6,2013
161,4,10,321,1,0,6,2013
162,5,1,175,1,0,6,2013
162,5,2,212,1,0,6,2013
162,5,3,131,1,0,6,2013
162,5,4,244,1,0,6,2013
162,5,6,152,1,0,6,2013
162,5,7,257,1,0,6,2013
162,5,9,258,1,0,6,2013
162,5,10,268,1,0,6,2013
163,6,1,31,1,0,6,2013
163,6,3,65,1,0,6,2013
163,6,6,12,1,0,6,2013
163,6,7,32,1,0,6,2013
163,6,10,26,1,0,6,2013
164,7,1,27,1,0,6,2013
164,7,6,5,1,0,6,2013
164,7,10,22,1,0,6,2013
165,1,1,274,1,0,6,2013
165,1,2,212,1,0,6,2013
165,1,3,78,1,0,6,2013
165,1,4,418,1,0,6,2013
165,1,6,124,1,0,6,2013
165,1,7,257,1,0,6,2013
165,1,8,25,1,0,6,2013
165,1,9,258,1,0,6,2013
165,1,10,391,1,0,6,2013
166,2,1,94,1,0,6,2013
166,2,2,199,1,0,6,2013
166,2,3,261,1,0,6,2013
166,2,4,653,1,0,6,2013
166,2,6,166,1,0,6,2013
166,2,7,161,1,0,6,2013
166,2,9,338,1,0,6,2013
166,2,10,592,1,0,6,2013
167,3,1,116,1,0,6,2013
167,3,2,310,1,0,6,2013
167,3,3,183,1,0,6,2013
167,3,4,122,1,0,6,2013
167,3,6,194,1,0,6,2013
167,3,7,180,1,0,6,2013
167,3,9,301,1,0,6,2013
167,3,10,288,1,0,6,2013
168,4,1,229,1,0,6,2013
168,4,2,170,1,0,6,2013
168,4,3,120,1,0,6,2013
168,4,4,208,1,0,6,2013
168,4,6,122,1,0,6,2013
168,4,7,165,1,0,6,2013
168,4,9,360,1,0,6,2013
168,4,10,208,1,0,6,2013
169,5,1,449,1,0,6,2013
169,5,2,159,1,0,6,2013
169,5,3,209,1,0,6,2013
169,5,4,348,1,0,6,2013
169,5,6,162,1,0,6,2013
169,5,7,180,1,0,6,2013
169,5,9,258,1,0,6,2013
169,5,10,535,1,0,6,2013
170,6,1,94,1,0,6,2013
170,6,3,98,1,0,6,2013
170,6,6,42,1,0,6,2013
170,6,7,129,1,0,6,2013
170,6,9,46,1,0,6,2013
170,6,10,77,1,0,6,2013
171,7,9,13,1,0,6,2013
172,1,1,299,1,0,7,2013
172,1,2,292,1,0,7,2013
172,1,3,235,1,0,7,2013
172,1,4,418,1,0,7,2013
172,1,6,124,1,0,7,2013
172,1,7,129,1,0,7,2013
172,1,8,76,1,0,7,2013
172,1,9,442,1,0,7,2013
172,1,10,721,1,0,7,2013
173,2,1,530,1,0,7,2013
173,2,2,232,1,0,7,2013
173,2,3,131,1,0,7,2013
173,2,4,348,1,0,7,2013
173,2,6,208,1,0,7,2013
173,2,7,354,1,0,7,2013
173,2,9,552,1,0,7,2013
173,2,10,335,1,0,7,2013
174,3,1,437,1,0,7,2013
174,3,2,93,1,0,7,2013
174,3,3,183,1,0,7,2013
174,3,4,366,1,0,7,2013
174,3,6,205,1,0,7,2013
174,3,7,390,1,0,7,2013
174,3,8,30,1,0,7,2013
174,3,9,945,1,0,7,2013
174,3,10,553,1,0,7,2013
175,4,1,206,1,0,7,2013
175,4,2,170,1,0,7,2013
175,4,3,144,1,0,7,2013
175,4,4,224,1,0,7,2013
175,4,6,152,1,0,7,2013
175,4,7,142,1,0,7,2013
175,4,9,360,1,0,7,2013
175,4,10,302,1,0,7,2013
176,5,1,200,1,0,7,2013
176,5,2,159,1,0,7,2013
176,5,3,314,1,0,7,2013
176,5,4,331,1,0,7,2013
176,5,6,138,1,0,7,2013
176,5,7,309,1,0,7,2013
176,5,8,25,1,0,7,2013
176,5,9,835,1,0,7,2013
176,5,10,474,1,0,7,2013
177,6,4,65,1,0,7,2013
177,6,6,30,1,0,7,2013
177,6,9,215,1,0,7,2013
178,7,3,28,1,0,7,2013
178,7,7,28,1,0,7,2013
179,1,1,299,1,0,7,2013
179,1,2,212,1,0,7,2013
179,1,3,105,1,0,7,2013
179,1,4,436,1,0,7,2013
179,1,6,176,1,0,7,2013
179,1,7,438,1,0,7,2013
179,1,9,896,1,0,7,2013
179,1,10,494,1,0,7,2013
180,2,1,94,1,0,7,2013
180,2,2,398,1,0,7,2013
180,2,3,196,1,0,7,2013
180,2,4,283,1,0,7,2013
180,2,6,125,1,0,7,2013
180,2,7,386,1,0,7,2013
180,2,8,32,1,0,7,2013
180,2,9,1151,1,0,7,2013
180,2,10,360,1,0,7,2013
181,3,1,233,1,0,7,2013
181,3,2,186,1,0,7,2013
181,3,3,305,1,0,7,2013
181,3,4,325,1,0,7,2013
181,3,6,150,1,0,7,2013
181,3,7,180,1,0,7,2013
181,3,9,301,1,0,7,2013
181,3,10,505,1,0,7,2013
182,4,1,160,1,0,7,2013
182,4,2,122,1,0,7,2013
182,4,3,120,1,0,7,2013
182,4,4,128,1,0,7,2013
182,4,6,113,1,0,7,2013
182,4,7,94,1,0,7,2013
182,4,9,236,1,0,7,2013
182,4,10,245,1,0,7,2013
183,5,1,299,1,0,7,2013
183,5,2,239,1,0,7,2013
183,5,3,209,1,0,7,2013
183,5,4,261,1,0,7,2013
183,5,6,195,1,0,7,2013
183,5,7,51,1,0,7,2013
183,5,8,25,1,0,7,2013
183,5,9,196,1,0,7,2013
183,5,10,432,1,0,7,2013
184,6,3,65,1,0,7,2013
184,6,4,22,1,0,7,2013
184,6,6,42,1,0,7,2013
184,6,7,64,1,0,7,2013
184,6,9,46,1,0,7,2013
184,6,10,26,1,0,7,2013
185,1,1,274,1,0,7,2013
185,1,2,186,1,0,7,2013
185,1,3,261,1,0,7,2013
185,1,4,418,1,0,7,2013
185,1,6,166,1,0,7,2013
185,1,7,309,1,0,7,2013
185,1,8,51,1,0,7,2013
185,1,9,454,1,0,7,2013
185,1,10,597,1,0,7,2013
186,2,1,343,1,0,7,2013
186,2,2,166,1,0,7,2013
186,2,3,327,1,0,7,2013
186,2,4,305,1,0,7,2013
186,2,6,255,1,0,7,2013
186,2,7,225,1,0,7,2013
186,2,9,368,1,0,7,2013
186,2,10,489,1,0,7,2013
187,3,1,495,1,0,7,2013
187,3,2,124,1,0,7,2013
187,3,3,61,1,0,7,2013
187,3,4,264,1,0,7,2013
187,3,6,166,1,0,7,2013
187,3,7,150,1,0,7,2013
187,3,8,30,1,0,7,2013
187,3,9,401,1,0,7,2013
187,3,10,456,1,0,7,2013
188,4,1,137,1,0,7,2013
188,4,2,122,1,0,7,2013
188,4,3,48,1,0,7,2013
188,4,4,144,1,0,7,2013
188,4,6,126,1,0,7,2013
188,4,7,307,1,0,7,2013
188,4,8,23,1,0,7,2013
188,4,9,225,1,0,7,2013
188,4,10,359,1,0,7,2013
189,5,1,299,1,0,7,2013
189,5,2,106,1,0,7,2013
189,5,3,209,1,0,7,2013
189,5,4,331,1,0,7,2013
189,5,6,90,1,0,7,2013
189,5,7,129,1,0,7,2013
189,5,8,76,1,0,7,2013
189,5,9,246,1,0,7,2013
189,5,10,412,1,0,7,2013
190,6,4,22,1,0,7,2013
190,6,6,24,1,0,7,2013
190,6,7,64,1,0,7,2013
190,6,10,26,1,0,7,2013
191,1,1,299,1,0,7,2013
191,1,2,239,1,0,7,2013
191,1,3,183,1,0,7,2013
191,1,4,261,1,0,7,2013
191,1,6,280,1,0,7,2013
191,1,7,283,1,0,7,2013
191,1,8,25,1,0,7,2013
191,1,9,479,1,0,7,2013
191,1,10,515,1,0,7,2013
192,2,1,156,1,0,7,2013
192,2,2,199,1,0,7,2013
192,2,3,425,1,0,7,2013
192,2,4,544,1,0,7,2013
192,2,6,261,1,0,7,2013
192,2,7,290,1,0,7,2013
192,2,8,32,1,0,7,2013
192,2,9,598,1,0,7,2013
192,2,10,721,1,0,7,2013
193,3,1,175,1,0,7,2013
193,3,2,217,1,0,7,2013
193,3,3,152,1,0,7,2013
193,3,4,163,1,0,7,2013
193,3,6,150,1,0,7,2013
193,3,7,90,1,0,7,2013
193,3,9,659,1,0,7,2013
193,3,10,384,1,0,7,2013
194,4,1,252,1,0,7,2013
194,4,2,170,1,0,7,2013
194,4,3,168,1,0,7,2013
194,4,4,96,1,0,7,2013
194,4,6,148,1,0,7,2013
194,4,7,165,1,0,7,2013
194,4,9,653,1,0,7,2013
194,4,10,321,1,0,7,2013
195,5,1,200,1,0,7,2013
195,5,2,186,1,0,7,2013
195,5,3,392,1,0,7,2013
195,5,4,192,1,0,7,2013
195,5,6,133,1,0,7,2013
195,5,7,129,1,0,7,2013
195,5,9,417,1,0,7,2013
195,5,10,453,1,0,7,2013
196,6,3,33,1,0,7,2013
196,6,6,42,1,0,7,2013
196,6,7,32,1,0,7,2013
196,6,9,261,1,0,7,2013
196,6,10,26,1,0,7,2013
197,7,6,10,1,0,7,2013
197,7,7,28,1,0,7,2013
197,7,9,13,1,0,7,2013
198,1,1,249,1,0,7,2013
198,1,2,292,1,0,7,2013
198,1,3,183,1,0,7,2013
198,1,4,331,1,0,7,2013
198,1,6,138,1,0,7,2013
198,1,7,154,1,0,7,2013
198,1,8,101,1,0,7,2013
198,1,9,896,1,0,7,2013
198,1,10,577,1,0,7,2013
199,2,1,156,1,0,7,2013
199,2,2,431,1,0,7,2013
199,2,3,294,1,0,7,2013
199,2,4,370,1,0,7,2013
199,2,6,178,1,0,7,2013
199,2,7,257,1,0,7,2013
199,2,9,921,1,0,7,2013
199,2,10,566,1,0,7,2013
200,3,1,116,1,0,7,2013
200,3,2,217,1,0,7,2013
200,3,3,274,1,0,7,2013
200,3,4,244,1,0,7,2013
200,3,6,116,1,0,7,2013
200,3,7,150,1,0,7,2013
200,3,9,644,1,0,7,2013
200,3,10,408,1,0,7,2013
201,4,1,206,1,0,8,2013
201,4,2,170,1,0,8,2013
201,4,3,335,1,0,8,2013
201,4,4,240,1,0,8,2013
201,4,6,179,1,0,8,2013
201,4,7,260,1,0,8,2013
201,4,8,23,1,0,8,2013
201,4,9,371,1,0,8,2013
201,4,10,472,1,0,8,2013
202,5,1,349,1,0,8,2013
202,5,2,212,1,0,8,2013
202,5,3,131,1,0,8,2013
202,5,4,418,1,0,8,2013
202,5,6,152,1,0,8,2013
202,5,7,283,1,0,8,2013
202,5,8,51,1,0,8,2013
202,5,9,786,1,0,8,2013
202,5,10,515,1,0,8,2013
203,6,4,65,1,0,8,2013
203,6,6,24,1,0,8,2013
203,6,7,32,1,0,8,2013
203,6,9,184,1,0,8,2013
204,1,1,125,1,0,8,2013
204,1,2,265,1,0,8,2013
204,1,3,209,1,0,8,2013
204,1,4,296,1,0,8,2013
204,1,6,124,1,0,8,2013
204,1,7,206,1,0,8,2013
204,1,8,25,1,0,8,2013
204,1,9,724,1,0,8,2013
204,1,10,721,1,0,8,2013
205,2,1,249,1,0,8,2013
205,2,2,133,1,0,8,2013
205,2,3,294,1,0,8,2013
205,2,4,436,1,0,8,2013
205,2,6,178,1,0,8,2013
205,2,7,97,1,0,8,2013
205,2,9,706,1,0,8,2013
205,2,10,489,1,0,8,2013
206,3,1,175,1,0,8,2013
206,3,2,340,1,0,8,2013
206,3,3,61,1,0,8,2013
206,3,4,264,1,0,8,2013
206,3,6,238,1,0,8,2013
206,3,7,120,1,0,8,2013
206,3,9,301,1,0,8,2013
206,3,10,529,1,0,8,2013
207,4,1,274,1,0,8,2013
207,4,2,462,1,0,8,2013
207,4,3,264,1,0,8,2013
207,4,4,176,1,0,8,2013
207,4,6,161,1,0,8,2013
207,4,7,212,1,0,8,2013
207,4,8,23,1,0,8,2013
207,4,9,236,1,0,8,2013
207,4,10,566,1,0,8,2013
208,5,1,175,1,0,8,2013
208,5,2,133,1,0,8,2013
208,5,3,287,1,0,8,2013
208,5,4,139,1,0,8,2013
208,5,6,143,1,0,8,2013
208,5,7,51,1,0,8,2013
208,5,8,51,1,0,8,2013
208,5,9,417,1,0,8,2013
208,5,10,288,1,0,8,2013
209,6,6,12,1,0,8,2013
209,6,9,31,1,0,8,2013
210,1,1,374,1,0,8,2013
210,1,2,186,1,0,8,2013
210,1,3,261,1,0,8,2013
210,1,4,418,1,0,8,2013
210,1,6,204,1,0,8,2013
210,1,7,206,1,0,8,2013
210,1,8,25,1,0,8,2013
210,1,9,454,1,0,8,2013
210,1,10,371,1,0,8,2013
211,2,1,312,1,0,8,2013
211,2,2,133,1,0,8,2013
211,2,3,261,1,0,8,2013
211,2,4,218,1,0,8,2013
211,2,6,131,1,0,8,2013
211,2,7,161,1,0,8,2013
211,2,9,476,1,0,8,2013
211,2,10,669,1,0,8,2013
212,3,1,437,1,0,8,2013
212,3,2,279,1,0,8,2013
212,3,3,152,1,0,8,2013
212,3,4,264,1,0,8,2013
212,3,6,144,1,0,8,2013
212,3,7,180,1,0,8,2013
212,3,8,59,1,0,8,2013
212,3,9,315,1,0,8,2013
212,3,10,480,1,0,8,2013
213,4,1,206,1,0,8,2013
213,4,2,122,1,0,8,2013
213,4,3,311,1,0,8,2013
213,4,4,160,1,0,8,2013
213,4,6,144,1,0,8,2013
213,4,7,94,1,0,8,2013
213,4,8,23,1,0,8,2013
213,4,9,259,1,0,8,2013
213,4,10,302,1,0,8,2013
214,5,1,100,1,0,8,2013
214,5,2,53,1,0,8,2013
214,5,3,78,1,0,8,2013
214,5,4,105,1,0,8,2013
214,5,6,171,1,0,8,2013
214,5,7,360,1,0,8,2013
214,5,9,246,1,0,8,2013
214,5,10,412,1,0,8,2013
215,6,1,31,1,0,8,2013
215,6,2,33,1,0,8,2013
215,6,3,33,1,0,8,2013
215,6,4,44,1,0,8,2013
215,6,6,48,1,0,8,2013
215,6,7,64,1,0,8,2013
215,6,9,123,1,0,8,2013
215,6,10,103,1,0,8,2013
216,7,9,13,1,0,8,2013
217,1,1,349,1,0,8,2013
217,1,2,265,1,0,8,2013
217,1,3,209,1,0,8,2013
217,1,4,505,1,0,8,2013
217,1,6,257,1,0,8,2013
217,1,7,232,1,0,8,2013
217,1,8,25,1,0,8,2013
217,1,9,614,1,0,8,2013
217,1,10,782,1,0,8,2013
218,2,1,218,1,0,8,2013
218,2,2,332,1,0,8,2013
218,2,3,261,1,0,8,2013
218,2,4,414,1,0,8,2013
218,2,6,154,1,0,8,2013
218,2,7,515,1,0,8,2013
218,2,8,63,1,0,8,2013
218,2,9,368,1,0,8,2013
218,2,10,746,1,0,8,2013
219,3,1,58,1,0,8,2013
219,3,2,155,1,0,8,2013
219,3,3,91,1,0,8,2013
219,3,4,41,1,0,8,2013
219,3,6,128,1,0,8,2013
219,3,7,210,1,0,8,2013
219,3,9,158,1,0,8,2013
219,3,10,384,1,0,8,2013
220,4,1,206,1,0,8,2013
220,4,2,268,1,0,8,2013
220,4,3,192,1,0,8,2013
220,4,4,208,1,0,8,2013
220,4,6,235,1,0,8,2013
220,4,7,283,1,0,8,2013
220,4,9,293,1,0,8,2013
220,4,10,529,1,0,8,2013
221,5,1,249,1,0,8,2013
221,5,2,186,1,0,8,2013
221,5,3,183,1,0,8,2013
221,5,4,296,1,0,8,2013
221,5,6,133,1,0,8,2013
221,5,7,206,1,0,8,2013
221,5,8,51,1,0,8,2013
221,5,9,295,1,0,8,2013
221,5,10,535,1,0,8,2013
222,6,3,65,1,0,8,2013
222,6,4,44,1,0,8,2013
222,6,6,18,1,0,8,2013
222,6,7,64,1,0,8,2013
222,6,9,61,1,0,8,2013
223,1,1,324,1,0,8,2013
223,1,2,159,1,0,8,2013
223,1,3,261,1,0,8,2013
223,1,4,610,1,0,8,2013
223,1,6,138,1,0,8,2013
223,1,7,206,1,0,8,2013
223,1,8,51,1,0,8,2013
223,1,9,270,1,0,8,2013
223,1,10,494,1,0,8,2013
224,2,1,249,1,0,8,2013
224,2,2,166,1,0,8,2013
224,2,3,327,1,0,8,2013
224,2,4,392,1,0,8,2013
224,2,6,137,1,0,8,2013
224,2,7,257,1,0,8,2013
224,2,9,384,1,0,8,2013
224,2,10,463,1,0,8,2013
225,3,1,349,1,0,8,2013
225,3,2,186,1,0,8,2013
225,3,3,335,1,0,8,2013
225,3,4,264,1,0,8,2013
225,3,6,177,1,0,8,2013
225,3,7,270,1,0,8,2013
225,3,9,387,1,0,8,2013
225,3,10,649,1,0,8,2013
226,4,1,206,1,0,8,2013
226,4,2,146,1,0,8,2013
226,4,3,216,1,0,8,2013
226,4,4,224,1,0,8,2013
226,4,6,170,1,0,8,2013
226,4,7,118,1,0,8,2013
226,4,9,529,1,0,8,2013
226,4,10,453,1,0,8,2013
227,5,1,274,1,0,8,2013
227,5,2,159,1,0,8,2013
227,5,3,209,1,0,8,2013
227,5,4,227,1,0,8,2013
227,5,6,128,1,0,8,2013
227,5,7,129,1,0,8,2013
227,5,8,51,1,0,8,2013
